id,customer_id,order_date,status
1912,621,2025-03-27,cancelled
1913,297,2025-03-10,completed
1914,641,2025-03-14,completed
1915,566,2025-03-21,completed
1916,468,2025-03-03,completed
1917,653,2025-03-19,completed
1918,318,2025-03-19,completed
1919,795,2025-03-14,completed
1920,572,2025-03-16,completed
1921,32,2025-03-21,completed
1922,687,2025-03-22,completed
1923,674,2025-03-29,completed
1924,353,2025-03-14,completed
1925,445,2025-03-11,cancelled
1926,677,2025-03-09,completed
1927,75,2025-03-30,completed
1928,703,2025-03-29,completed
1929,769,2025-03-04,completed
1930,602,2025-03-26,completed
1931,771,2025-03-08,cancelled
1932,399,2025-03-03,completed
1933,84,2025-03-22,completed
1934,50,2025-03-03,completed
1935,622,2025-03-03,completed
1936,645,2025-03-17,completed
1937,52,2025-03-24,completed
1938,454,2025-03-20,completed
1939,744,2025-03-13,completed
1940,569,2025-03-26,cancelled
1941,579,2025-03-23,completed
1942,537,2025-03-22,completed
1943,92,2025-03-30,cancelled
1944,11,2025-03-07,completed
1945,769,2025-03-14,completed
1946,560,2025-03-19,completed
1947,684,2025-03-18,completed
1948,593,2025-03-11,cancelled
1949,55,2025-03-08,completed
1950,111,2025-03-30,completed
1951,192,2025-03-03,cancelled
1952,604,2025-03-18,completed
1953,430,2025-03-06,completed
1954,622,2025-03-15,completed
1955,249,2025-03-29,completed
1956,30,2025-03-11,completed
1957,413,2025-03-22,completed
1958,509,2025-03-08,completed
1959,374,2025-03-25,cancelled
1960,230,2025-03-21,completed
1961,676,2025-03-12,cancelled
1962,415,2025-03-19,cancelled
1963,585,2025-03-05,completed
1964,571,2025-03-19,completed
1965,296,2025-03-26,completed
1966,339,2025-03-26,cancelled
1967,444,2025-03-24,completed
1968,306,2025-03-29,completed
1969,642,2025-03-18,completed
1970,400,2025-03-16,completed
1971,629,2025-03-03,completed
1972,394,2025-03-18,completed
1973,158,2025-03-27,completed
1974,40,2025-03-26,completed
1975,699,2025-03-21,completed
1976,370,2025-03-25,completed
1977,40,2025-03-01,completed
1978,351,2025-03-28,completed
1979,404,2025-03-07,completed
1980,758,2025-03-19,completed
1981,587,2025-03-30,completed
1982,336,2025-03-06,completed
1983,352,2025-03-13,cancelled
1984,712,2025-03-08,completed
1985,517,2025-03-04,completed
1986,532,2025-03-09,completed
1987,314,2025-03-21,completed
1988,614,2025-03-16,completed
1989,276,2025-03-26,cancelled
1990,336,2025-03-07,cancelled
1991,538,2025-03-04,completed
1992,636,2025-03-09,completed
1993,789,2025-03-26,cancelled
1994,575,2025-03-02,completed
1995,572,2025-03-28,completed
1996,795,2025-03-14,completed
1997,505,2025-03-23,completed
1998,648,2025-03-11,completed
1999,730,2025-03-27,completed
2000,122,2025-03-03,completed
2001,7,2025-03-29,cancelled
2002,663,2025-03-29,completed
2003,349,2025-03-16,cancelled
2004,699,2025-03-04,completed
2005,601,2025-03-20,completed
2006,228,2025-03-14,completed
2007,424,2025-03-05,completed
2008,172,2025-03-30,completed
2009,178,2025-03-23,completed
2010,661,2025-03-01,completed
2011,93,2025-03-17,completed
2012,354,2025-03-01,completed
2013,359,2025-03-16,completed
2014,139,2025-03-13,completed
2015,524,2025-03-27,completed
2016,247,2025-03-24,completed
2017,124,2025-03-21,completed
2018,735,2025-03-24,completed
2019,30,2025-03-11,completed
2020,422,2025-03-29,completed
2021,600,2025-03-03,completed
2022,333,2025-03-21,completed
2023,661,2025-03-15,completed
2024,268,2025-03-28,completed
2025,597,2025-03-15,cancelled
2026,253,2025-03-22,completed
2027,220,2025-03-16,completed
2028,29,2025-03-26,completed
2029,272,2025-03-25,completed
2030,519,2025-03-28,completed
2031,382,2025-03-22,completed
2032,769,2025-03-26,completed
2033,587,2025-03-28,completed
2034,167,2025-03-07,completed
2035,153,2025-03-21,completed
2036,490,2025-03-09,completed
2037,482,2025-03-03,completed
2038,408,2025-03-02,completed
2039,420,2025-03-15,completed
2040,92,2025-03-04,cancelled
2041,633,2025-03-24,cancelled
2042,779,2025-03-15,completed
2043,301,2025-03-19,completed
2044,467,2025-03-21,completed
2045,292,2025-03-01,completed
2046,9,2025-03-19,completed
2047,359,2025-03-24,completed
2048,583,2025-03-20,completed
2049,146,2025-03-09,completed
2050,798,2025-04-05,cancelled
2051,635,2025-04-02,completed
2052,289,2025-04-17,completed
2053,658,2025-04-01,completed
2054,416,2025-04-16,completed
2055,605,2025-04-22,completed
2056,253,2025-04-09,completed
2057,3,2025-04-04,cancelled
2058,40,2025-04-07,cancelled
2059,93,2025-04-16,completed
2060,745,2025-04-22,completed
2061,351,2025-04-23,completed
2062,253,2025-04-02,completed
2063,295,2025-04-12,completed
2064,545,2025-04-28,completed
2065,509,2025-04-01,completed
2066,796,2025-04-07,completed
2067,261,2025-04-27,completed
2068,66,2025-04-17,completed
2069,273,2025-04-13,completed
2070,70,2025-04-26,completed
2071,259,2025-04-02,cancelled
2072,566,2025-04-03,completed
2073,277,2025-04-19,cancelled
2074,44,2025-04-09,completed
2075,613,2025-04-27,completed
2076,475,2025-04-19,completed
2077,300,2025-04-04,completed
2078,51,2025-04-16,completed
2079,448,2025-04-06,completed
2080,597,2025-04-19,completed
2081,143,2025-04-01,completed
2082,176,2025-04-04,completed
2083,646,2025-04-26,completed
2084,86,2025-04-08,completed
2085,151,2025-04-29,completed
2086,73,2025-04-18,completed
2087,365,2025-04-17,completed
2088,554,2025-04-02,completed
2089,194,2025-04-13,completed
2090,87,2025-04-30,completed
2091,517,2025-04-05,completed
2092,274,2025-04-02,completed
2093,595,2025-04-14,completed
2094,182,2025-04-16,completed
2095,472,2025-04-19,completed
2096,432,2025-04-23,completed
2097,273,2025-04-15,completed
2098,105,2025-04-13,cancelled
2099,798,2025-04-08,completed
2100,447,2025-04-05,completed
2101,456,2025-04-20,completed
2102,76,2025-04-07,completed
2103,367,2025-04-22,completed
2104,210,2025-04-23,completed
2105,350,2025-04-06,completed
2106,411,2025-04-11,completed
2107,269,2025-04-04,completed
2108,297,2025-04-09,cancelled
2109,759,2025-04-16,completed
2110,747,2025-04-01,completed
2111,454,2025-04-09,completed
2112,386,2025-04-09,completed
2113,716,2025-04-19,completed
2114,581,2025-04-10,completed
2115,128,2025-04-20,completed
2116,490,2025-04-12,completed
2117,551,2025-04-25,completed
2118,594,2025-04-09,completed
2119,609,2025-04-21,completed
2120,257,2025-04-06,cancelled
2121,335,2025-04-26,completed
2122,434,2025-04-28,completed
2123,327,2025-04-08,completed
2124,379,2025-04-09,completed
2125,56,2025-04-04,completed
2126,10,2025-04-23,completed
2127,302,2025-04-06,completed
2128,783,2025-04-11,completed
2129,103,2025-04-03,completed
2130,550,2025-04-01,cancelled
2131,573,2025-04-05,completed
2132,455,2025-04-30,completed
2133,736,2025-04-14,completed
2134,209,2025-04-17,completed
2135,771,2025-04-18,cancelled
2136,272,2025-04-17,cancelled
2137,516,2025-04-11,completed
2138,33,2025-04-22,completed
2139,347,2025-04-24,completed
2140,199,2025-04-05,completed
2141,462,2025-04-15,completed
2142,657,2025-04-22,completed
2143,552,2025-04-13,completed
2144,69,2025-04-20,completed
2145,559,2025-04-17,completed
2146,313,2025-04-01,cancelled
2147,69,2025-04-27,completed
2148,371,2025-04-23,completed
2149,110,2025-04-01,completed
2150,247,2025-04-21,completed
2151,262,2025-04-28,completed
2152,601,2025-04-17,completed
2153,314,2025-04-11,completed
2154,239,2025-04-02,completed
2155,209,2025-04-27,completed
2156,582,2025-04-26,cancelled
2157,530,2025-04-28,completed
2158,150,2025-04-04,cancelled
2159,17,2025-04-03,completed
2160,31,2025-04-17,completed
2161,493,2025-04-23,completed
2162,393,2025-04-26,completed
2163,327,2025-04-21,completed
2164,200,2025-04-11,completed
2165,792,2025-04-01,completed
2166,761,2025-04-19,completed
2167,400,2025-04-14,completed
2168,307,2025-04-28,completed
2169,289,2025-04-01,completed
2170,606,2025-04-09,completed
2171,576,2025-04-25,completed
2172,548,2025-04-24,completed
2173,16,2025-04-17,completed
2174,122,2025-04-16,completed
2175,373,2025-04-01,completed
2176,584,2025-04-15,completed
2177,90,2025-04-05,completed
2178,192,2025-04-13,cancelled
2179,523,2025-04-11,completed
2180,688,2025-04-24,cancelled
2181,555,2025-04-22,completed
2182,607,2025-04-13,completed
2183,489,2025-04-11,completed
2184,271,2025-04-24,completed
2185,698,2025-04-10,completed
2186,130,2025-04-28,completed
2187,752,2025-04-02,completed
2188,282,2025-04-02,completed
2189,182,2025-04-17,completed
2190,287,2025-04-01,completed
2191,188,2025-04-06,completed
2192,791,2025-04-12,cancelled
2193,715,2025-04-25,completed
2194,183,2025-04-28,completed
2195,762,2025-04-12,completed
2196,73,2025-04-26,completed
2197,718,2025-04-27,completed
2198,729,2025-04-11,completed
2199,480,2025-04-14,completed
2200,610,2025-04-09,completed
2201,640,2025-04-26,completed
2202,341,2025-04-02,completed
2203,219,2025-04-29,completed
2204,156,2025-04-14,completed
2205,764,2025-04-14,completed
2206,307,2025-04-30,completed
2207,234,2025-04-13,completed
2208,343,2025-04-02,completed
2209,460,2025-04-20,completed
2210,747,2025-04-27,cancelled
2211,110,2025-04-02,completed
2212,105,2025-04-29,completed
2213,722,2025-04-15,completed
2214,416,2025-04-23,completed
2215,1,2025-04-29,completed
2216,580,2025-04-12,completed
2217,717,2025-04-30,cancelled
2218,188,2025-04-30,completed
2219,505,2025-04-04,completed
2220,605,2025-04-22,completed
2221,50,2025-04-01,completed
2222,792,2025-04-24,cancelled
2223,130,2025-04-02,completed
2224,292,2025-04-03,completed
2225,670,2025-04-11,completed
2226,779,2025-04-25,completed
2227,398,2025-04-03,cancelled
2228,660,2025-04-01,completed
2229,76,2025-04-18,completed
2230,248,2025-04-16,completed
2231,679,2025-04-07,completed
2232,231,2025-04-01,cancelled
2233,343,2025-04-11,cancelled
2234,218,2025-04-13,completed
2235,551,2025-04-09,completed
2236,798,2025-04-05,completed
2237,755,2025-04-26,cancelled
2238,48,2025-04-12,completed
2239,260,2025-04-08,cancelled
2240,7,2025-04-10,completed
2241,577,2025-04-18,completed
2242,90,2025-04-06,completed
2243,247,2025-05-14,completed
2244,80,2025-05-09,completed
2245,456,2025-05-04,completed
2246,7,2025-05-06,completed
2247,538,2025-05-26,completed
2248,580,2025-05-04,completed
2249,603,2025-05-29,completed
2250,46,2025-05-23,cancelled
2251,624,2025-05-05,completed
2252,340,2025-05-29,completed
2253,740,2025-05-25,completed
2254,550,2025-05-05,completed
2255,499,2025-05-09,completed
2256,369,2025-05-19,completed
2257,753,2025-05-01,completed
2258,153,2025-05-08,completed
2259,131,2025-05-23,completed
2260,778,2025-05-05,completed
2261,202,2025-05-01,completed
2262,365,2025-05-13,completed
2263,701,2025-05-01,completed
2264,163,2025-05-19,completed
2265,254,2025-05-27,completed
2266,167,2025-05-05,completed
2267,571,2025-05-29,completed
2268,240,2025-05-23,completed
2269,371,2025-05-02,completed
2270,38,2025-05-15,completed
2271,194,2025-05-23,completed
2272,172,2025-05-15,completed
2273,262,2025-05-07,completed
2274,671,2025-05-18,completed
2275,526,2025-05-21,completed
2276,704,2025-05-20,cancelled
2277,319,2025-05-30,completed
2278,226,2025-05-07,completed
2279,192,2025-05-29,completed
2280,208,2025-05-27,cancelled
2281,685,2025-05-17,completed
2282,798,2025-05-24,completed
2283,465,2025-05-13,completed
2284,205,2025-05-12,completed
2285,403,2025-05-13,completed
2286,442,2025-05-07,completed
2287,549,2025-05-23,completed
2288,314,2025-05-17,completed
2289,381,2025-05-19,completed
2290,246,2025-05-01,completed
2291,54,2025-05-22,completed
2292,162,2025-05-14,completed
2293,58,2025-05-15,completed
2294,698,2025-05-29,cancelled
2295,544,2025-05-27,completed
2296,563,2025-05-15,completed
2297,518,2025-05-26,completed
2298,50,2025-05-04,completed
2299,693,2025-05-01,completed
2300,228,2025-05-29,completed
2301,417,2025-05-07,completed
2302,48,2025-05-30,completed
2303,377,2025-05-11,completed
2304,496,2025-05-28,completed
2305,436,2025-05-01,completed
2306,223,2025-05-25,completed
2307,388,2025-05-20,completed
2308,590,2025-05-24,completed
2309,631,2025-05-12,completed
2310,454,2025-05-08,completed
2311,295,2025-05-12,completed
2312,363,2025-05-08,completed
2313,481,2025-05-13,cancelled
2314,622,2025-05-16,completed
2315,205,2025-05-13,cancelled
2316,661,2025-05-28,completed
2317,646,2025-05-14,completed
2318,269,2025-05-05,completed
2319,623,2025-05-10,completed
2320,580,2025-05-05,completed
2321,752,2025-05-12,completed
2322,346,2025-05-07,completed
2323,740,2025-05-16,completed
2324,279,2025-05-13,completed
2325,686,2025-05-11,completed
2326,332,2025-05-05,cancelled
2327,677,2025-05-02,completed
2328,485,2025-05-22,completed
2329,371,2025-05-11,completed
2330,378,2025-05-03,completed
2331,18,2025-05-19,completed
2332,606,2025-05-11,completed
2333,1,2025-05-26,completed
2334,73,2025-05-20,completed
2335,315,2025-05-03,completed
2336,636,2025-05-13,completed
2337,536,2025-05-16,completed
2338,617,2025-05-25,completed
2339,348,2025-05-23,completed
2340,361,2025-05-08,completed
2341,337,2025-05-10,completed
2342,361,2025-05-27,cancelled
2343,577,2025-05-21,completed
2344,781,2025-05-14,completed
2345,92,2025-05-14,completed
2346,264,2025-05-28,completed
2347,482,2025-05-07,cancelled
2348,651,2025-05-19,completed
2349,51,2025-05-23,completed
2350,166,2025-05-17,completed
2351,81,2025-05-28,completed
2352,584,2025-05-25,completed
2353,254,2025-05-10,completed
2354,75,2025-05-26,completed
2355,251,2025-05-25,completed
2356,420,2025-05-09,cancelled
2357,513,2025-05-14,completed
2358,535,2025-05-19,completed
2359,779,2025-05-19,completed
2360,45,2025-05-16,completed
2361,484,2025-05-26,completed
2362,312,2025-05-13,completed
2363,29,2025-05-05,completed
2364,403,2025-05-28,completed
2365,3,2025-05-18,completed
2366,407,2025-05-13,completed
2367,210,2025-05-10,completed
2368,139,2025-05-02,completed
2369,213,2025-05-21,completed
2370,517,2025-05-24,completed
2371,667,2025-05-11,completed
2372,670,2025-05-03,completed
2373,234,2025-05-18,completed
2374,347,2025-05-06,completed
2375,204,2025-05-07,completed
2376,236,2025-05-01,completed
2377,126,2025-05-22,completed
2378,625,2025-05-20,completed
2379,81,2025-05-29,completed
2380,500,2025-05-06,completed
2381,48,2025-05-05,completed
2382,790,2025-05-01,completed
2383,740,2025-05-14,completed
2384,105,2025-05-27,completed
2385,424,2025-05-04,completed
2386,233,2025-05-18,completed
2387,348,2025-05-17,completed
2388,599,2025-05-26,completed
2389,520,2025-05-24,completed
2390,49,2025-05-04,completed
2391,76,2025-05-15,completed
2392,361,2025-05-04,completed
2393,326,2025-05-24,completed
2394,261,2025-05-08,completed
2395,154,2025-05-05,completed
2396,606,2025-05-29,completed
2397,208,2025-05-10,completed
2398,532,2025-05-16,completed
2399,171,2025-05-01,completed
2400,74,2025-05-20,completed
2401,639,2025-05-23,completed
2402,613,2025-05-24,completed
2403,327,2025-05-26,completed
2404,146,2025-05-26,completed
2405,155,2025-05-19,completed
2406,421,2025-05-07,cancelled
2407,412,2025-05-08,completed
2408,177,2025-05-27,completed
2409,387,2025-05-03,completed
2410,348,2025-05-04,completed
2411,230,2025-05-23,completed
2412,97,2025-05-27,cancelled
2413,729,2025-06-12,completed
2414,782,2025-06-19,completed
2415,313,2025-06-25,completed
2416,510,2025-06-15,completed
2417,755,2025-06-13,completed
2418,764,2025-06-04,completed
2419,149,2025-06-06,completed
2420,168,2025-06-20,completed
2421,524,2025-06-30,completed
2422,779,2025-06-14,completed
2423,99,2025-06-21,completed
2424,225,2025-06-29,completed
2425,3,2025-06-02,cancelled
2426,184,2025-06-09,completed
2427,364,2025-06-18,completed
2428,443,2025-06-06,completed
2429,514,2025-06-20,completed
2430,496,2025-06-14,completed
2431,556,2025-06-30,completed
2432,796,2025-06-04,cancelled
2433,206,2025-06-29,completed
2434,749,2025-06-08,completed
2435,542,2025-06-16,completed
2436,741,2025-06-12,completed
2437,103,2025-06-28,completed
2438,622,2025-06-15,completed
2439,608,2025-06-14,completed
2440,677,2025-06-16,completed
2441,401,2025-06-13,completed
2442,316,2025-06-20,completed
2443,280,2025-06-22,completed
2444,140,2025-06-19,completed
2445,633,2025-06-14,completed
2446,315,2025-06-22,completed
2447,292,2025-06-13,completed
2448,646,2025-06-11,completed
2449,29,2025-06-09,completed
2450,404,2025-06-29,cancelled
2451,617,2025-06-29,completed
2452,1,2025-06-18,completed
2453,338,2025-06-16,completed
2454,109,2025-06-18,completed
2455,354,2025-06-24,completed
2456,611,2025-06-12,completed
2457,268,2025-06-25,completed
2458,515,2025-06-25,completed
2459,36,2025-06-01,completed
2460,311,2025-06-09,completed
2461,352,2025-06-14,completed
2462,626,2025-06-20,completed
2463,189,2025-06-28,completed
2464,664,2025-06-22,completed
2465,334,2025-06-12,completed
2466,238,2025-06-18,completed
2467,342,2025-06-24,completed
2468,58,2025-06-01,completed
2469,70,2025-06-30,completed
2470,475,2025-06-16,completed
2471,692,2025-06-11,completed
2472,355,2025-06-05,completed
2473,501,2025-06-12,completed
2474,653,2025-06-02,completed
2475,483,2025-06-08,completed
2476,542,2025-06-24,completed
2477,585,2025-06-15,completed
2478,237,2025-06-16,completed
2479,86,2025-06-28,completed
2480,616,2025-06-06,completed
2481,571,2025-06-03,completed
2482,569,2025-06-14,completed
2483,314,2025-06-14,completed
2484,525,2025-06-02,completed
2485,193,2025-06-10,completed
2486,388,2025-06-30,completed
2487,602,2025-06-20,completed
2488,589,2025-06-19,completed
2489,349,2025-06-16,completed
2490,726,2025-06-11,completed
2491,302,2025-06-13,completed
2492,575,2025-06-30,completed
2493,531,2025-06-24,completed
2494,598,2025-06-15,completed
2495,76,2025-06-27,completed
2496,463,2025-06-29,completed
2497,269,2025-06-30,completed
2498,509,2025-06-25,completed
2499,187,2025-06-24,completed
2500,550,2025-06-04,completed
2501,552,2025-06-03,completed
2502,738,2025-06-19,completed
2503,380,2025-06-11,completed
2504,673,2025-06-11,completed
2505,767,2025-06-01,completed
2506,765,2025-06-24,cancelled
2507,546,2025-06-05,completed
2508,336,2025-06-27,completed
2509,336,2025-06-02,completed
2510,352,2025-06-30,completed
2511,707,2025-06-12,completed
2512,634,2025-06-02,completed
2513,770,2025-06-27,completed
2514,253,2025-06-03,completed
2515,119,2025-06-04,completed
2516,521,2025-06-30,completed
2517,609,2025-06-14,completed
2518,303,2025-06-06,completed
2519,700,2025-06-14,completed
2520,549,2025-06-28,completed
2521,686,2025-06-18,completed
2522,430,2025-06-07,completed
2523,325,2025-06-26,completed
2524,508,2025-06-13,completed
2525,178,2025-06-17,completed
2526,115,2025-06-28,completed
2527,465,2025-06-09,completed
2528,123,2025-06-26,completed
2529,785,2025-06-27,cancelled
2530,67,2025-06-17,completed
2531,525,2025-06-08,completed
2532,258,2025-06-04,completed
2533,358,2025-06-07,completed
2534,131,2025-06-13,completed
2535,70,2025-06-21,completed
2536,138,2025-06-01,completed
2537,707,2025-06-19,completed
2538,800,2025-06-08,completed
2539,317,2025-06-04,completed
2540,262,2025-06-28,completed
2541,508,2025-06-27,completed
2542,711,2025-06-21,completed
2543,53,2025-06-02,completed
2544,52,2025-06-16,cancelled
2545,156,2025-06-25,cancelled
2546,425,2025-06-24,completed
2547,32,2025-06-01,completed
2548,250,2025-06-05,completed
2549,798,2025-06-02,completed
2550,390,2025-06-19,cancelled
2551,146,2025-06-06,completed
2552,115,2025-06-16,completed
2553,7,2025-06-15,completed
2554,231,2025-06-25,completed
2555,148,2025-06-11,completed
2556,18,2025-06-19,completed
2557,691,2025-06-06,completed
2558,482,2025-06-14,completed
2559,694,2025-06-05,completed
2560,115,2025-06-13,cancelled
2561,550,2025-06-19,completed
2562,776,2025-06-23,completed
2563,570,2025-06-14,completed
2564,10,2025-06-17,completed
2565,449,2025-06-27,completed
2566,414,2025-06-19,completed
2567,641,2025-06-05,completed
2568,41,2025-06-17,completed
2569,192,2025-06-05,completed
2570,745,2025-06-16,completed
2571,3,2025-06-02,cancelled
2572,732,2025-06-13,completed
2573,586,2025-06-25,completed
2574,760,2025-06-21,completed
2575,760,2025-06-27,completed
2576,734,2025-06-20,cancelled
2577,85,2025-06-28,completed
2578,42,2025-06-02,cancelled
2579,701,2025-06-08,completed
2580,457,2025-06-03,completed
2581,569,2025-06-21,completed
2582,317,2025-06-05,completed
2583,71,2025-06-12,completed
2584,612,2025-06-09,completed
2585,564,2025-06-05,completed
2586,553,2025-06-30,completed
2587,458,2025-06-20,completed
2588,145,2025-06-02,completed
2589,140,2025-06-15,completed
2590,466,2025-06-01,cancelled
2591,143,2025-06-18,completed
2592,644,2025-06-06,completed
2593,225,2025-06-02,completed
2594,535,2025-06-05,completed
2595,206,2025-06-29,completed
2596,271,2025-06-18,completed
2597,230,2025-06-27,completed
2598,182,2025-06-29,completed
2599,26,2025-06-04,completed
2600,641,2025-06-07,completed
2601,572,2025-06-14,completed
2602,404,2025-06-15,completed
2603,360,2025-06-30,completed
2604,79,2025-06-30,completed
2605,277,2025-06-26,completed
2606,213,2025-07-12,cancelled
2607,513,2025-07-19,completed
2608,279,2025-07-26,completed
2609,388,2025-07-18,completed
2610,259,2025-07-20,completed
2611,18,2025-07-13,completed
2612,127,2025-07-04,completed
2613,544,2025-07-05,completed
2614,346,2025-07-22,completed
2615,742,2025-07-03,completed
2616,415,2025-07-13,completed
2617,380,2025-07-10,completed
2618,53,2025-07-10,completed
2619,60,2025-07-07,completed
2620,34,2025-07-01,completed
2621,604,2025-07-27,completed
2622,646,2025-07-25,completed
2623,596,2025-07-21,completed
2624,229,2025-07-11,completed
2625,536,2025-07-24,cancelled
2626,233,2025-07-15,completed
2627,114,2025-07-25,completed
2628,124,2025-07-18,completed
2629,574,2025-07-28,completed
2630,361,2025-07-15,completed
2631,301,2025-07-07,completed
2632,125,2025-07-13,completed
2633,408,2025-07-22,completed
2634,448,2025-07-20,completed
2635,714,2025-07-24,completed
2636,10,2025-07-07,completed
2637,161,2025-07-10,completed
2638,300,2025-07-17,completed
2639,616,2025-07-26,completed
2640,488,2025-07-24,completed
2641,684,2025-07-28,completed
2642,780,2025-07-09,completed
2643,600,2025-07-26,completed
2644,460,2025-07-30,completed
2645,371,2025-07-09,completed
2646,393,2025-07-01,completed
2647,474,2025-07-15,completed
2648,63,2025-07-27,completed
2649,493,2025-07-18,completed
2650,234,2025-07-17,cancelled
2651,309,2025-07-17,completed
2652,770,2025-07-13,completed
2653,529,2025-07-27,completed
2654,457,2025-07-21,completed
2655,724,2025-07-07,completed
2656,428,2025-07-23,completed
2657,517,2025-07-27,completed
2658,270,2025-07-17,completed
2659,59,2025-07-23,completed
2660,27,2025-07-22,completed
2661,336,2025-07-20,completed
2662,699,2025-07-21,completed
2663,475,2025-07-16,completed
2664,722,2025-07-28,cancelled
2665,134,2025-07-15,completed
2666,151,2025-07-16,completed
2667,504,2025-07-04,completed
2668,381,2025-07-04,completed
2669,436,2025-07-19,cancelled
2670,185,2025-07-24,completed
2671,433,2025-07-18,cancelled
2672,222,2025-07-26,completed
2673,351,2025-07-22,cancelled
2674,470,2025-07-06,completed
2675,452,2025-07-06,completed
2676,34,2025-07-24,completed
2677,225,2025-07-24,completed
2678,185,2025-07-18,completed
2679,357,2025-07-21,cancelled
2680,465,2025-07-28,completed
2681,272,2025-07-20,completed
2682,560,2025-07-14,completed
2683,423,2025-07-28,completed
2684,106,2025-07-19,completed
2685,307,2025-07-29,completed
2686,36,2025-07-19,completed
2687,367,2025-07-03,cancelled
2688,747,2025-07-08,completed
2689,232,2025-07-28,completed
2690,214,2025-07-20,completed
2691,437,2025-07-05,cancelled
2692,661,2025-07-08,completed
2693,799,2025-07-11,completed
2694,138,2025-07-02,completed
2695,471,2025-07-10,completed
2696,610,2025-07-25,completed
2697,638,2025-07-26,completed
2698,103,2025-07-16,completed
2699,521,2025-07-21,completed
2700,27,2025-07-29,completed
2701,585,2025-07-19,completed
2702,723,2025-07-04,completed
2703,97,2025-07-09,completed
2704,453,2025-07-16,completed
2705,130,2025-07-12,completed
2706,559,2025-07-08,completed
2707,553,2025-07-26,completed
2708,556,2025-07-16,completed
2709,214,2025-07-29,completed
2710,98,2025-07-12,completed
2711,516,2025-07-26,completed
2712,448,2025-07-23,completed
2713,273,2025-07-13,completed
2714,222,2025-07-28,completed
2715,188,2025-07-28,completed
2716,776,2025-07-29,completed
2717,258,2025-07-29,completed
2718,252,2025-07-30,completed
2719,14,2025-07-20,completed
2720,138,2025-07-14,completed
2721,54,2025-07-19,completed
2722,41,2025-07-01,completed
2723,225,2025-07-08,completed
2724,475,2025-07-03,completed
2725,430,2025-07-01,completed
2726,288,2025-07-13,completed
2727,447,2025-07-28,completed
2728,11,2025-07-01,completed
2729,456,2025-07-27,completed
2730,203,2025-07-26,completed
2731,730,2025-07-03,completed
2732,283,2025-07-29,completed
2733,482,2025-07-22,completed
2734,771,2025-07-02,completed
2735,639,2025-07-02,completed
2736,21,2025-07-03,completed
2737,715,2025-07-06,cancelled
2738,791,2025-07-09,cancelled
2739,344,2025-07-26,completed
2740,792,2025-07-18,completed
2741,582,2025-07-02,completed
2742,273,2025-07-03,completed
2743,94,2025-07-13,completed
2744,34,2025-07-19,completed
2745,313,2025-07-16,completed
2746,518,2025-07-30,completed
2747,85,2025-07-18,completed
2748,696,2025-07-29,completed
2749,69,2025-07-12,completed
2750,62,2025-07-05,completed
2751,576,2025-07-13,cancelled
2752,436,2025-07-19,completed
2753,217,2025-07-01,completed
2754,139,2025-07-06,completed
2755,658,2025-07-09,completed
2756,520,2025-07-14,completed
2757,48,2025-07-13,completed
2758,174,2025-07-23,completed
2759,410,2025-07-01,completed
2760,687,2025-07-21,completed
2761,269,2025-07-21,completed
2762,412,2025-07-22,completed
2763,781,2025-07-03,completed
2764,16,2025-07-16,completed
2765,581,2025-07-27,completed
2766,331,2025-07-29,completed
2767,316,2025-07-20,completed
2768,713,2025-07-19,completed
2769,20,2025-07-04,completed
2770,552,2025-08-15,completed
2771,279,2025-08-08,completed
2772,56,2025-08-23,completed
2773,515,2025-08-28,completed
2774,228,2025-08-22,cancelled
2775,667,2025-08-28,completed
2776,2,2025-08-07,completed
2777,457,2025-08-29,cancelled
2778,68,2025-08-15,completed
2779,179,2025-08-21,completed
2780,31,2025-08-22,completed
2781,348,2025-08-19,completed
2782,553,2025-08-01,completed
2783,395,2025-08-28,completed
2784,246,2025-08-20,completed
2785,432,2025-08-07,completed
2786,658,2025-08-09,completed
2787,84,2025-08-06,cancelled
2788,221,2025-08-14,completed
2789,373,2025-08-08,cancelled
2790,722,2025-08-02,completed
2791,773,2025-08-10,completed
2792,44,2025-08-12,completed
2793,717,2025-08-18,completed
2794,279,2025-08-27,completed
2795,584,2025-08-15,completed
2796,421,2025-08-05,completed
2797,133,2025-08-12,completed
2798,683,2025-08-29,completed
2799,635,2025-08-05,cancelled
2800,583,2025-08-19,completed
2801,616,2025-08-22,completed
2802,562,2025-08-08,completed
2803,462,2025-08-20,completed
2804,258,2025-08-29,completed
2805,195,2025-08-25,completed
2806,69,2025-08-10,completed
2807,151,2025-08-27,completed
2808,292,2025-08-24,completed
2809,589,2025-08-16,completed
2810,336,2025-08-27,completed
2811,139,2025-08-10,completed
2812,188,2025-08-08,completed
2813,439,2025-08-20,completed
2814,129,2025-08-30,completed
2815,5,2025-08-03,completed
2816,419,2025-08-14,completed
2817,776,2025-08-25,completed
2818,503,2025-08-09,cancelled
2819,494,2025-08-22,completed
2820,509,2025-08-12,completed
2821,47,2025-08-05,completed
2822,199,2025-08-07,completed
2823,318,2025-08-09,completed
2824,442,2025-08-01,completed
2825,424,2025-08-11,completed
2826,366,2025-08-03,completed
2827,356,2025-08-03,completed
2828,572,2025-08-26,completed
2829,755,2025-08-26,completed
2830,617,2025-08-22,completed
2831,52,2025-08-10,cancelled
