id,order_id,product_id,quantity,unit_price
2064,1515,41,1,486.77
2065,1516,19,1,1182.22
2066,1517,24,1,2502.48
2067,1517,10,1,500.4
2068,1518,37,1,1816.45
2069,1519,59,1,330.66
2070,1520,58,1,2913.46
2071,1521,3,1,4380.87
2072,1522,8,1,811.32
2073,1523,48,1,648.57
2074,1524,55,1,2265.58
2075,1525,6,1,4668.01
2076,1525,9,1,844.28
2077,1526,25,1,1939.1
2078,1527,48,1,636.78
2079,1528,13,1,6654.39
2080,1528,3,2,4297.65
2081,1529,23,1,752.68
2082,1529,4,1,3870.55
2083,1529,19,1,1280.83
2084,1530,2,1,2882.43
2085,1530,16,1,412.28
2086,1531,8,1,880.58
2087,1532,60,1,220.69
2088,1533,37,1,1640.02
2089,1534,3,1,4294.27
2090,1534,42,1,3346.73
2091,1535,25,1,2022.25
2092,1536,41,1,475.14
2093,1537,10,1,512.23
2094,1538,2,1,2698.02
2095,1539,55,1,2147.26
2096,1539,54,1,787.08
2097,1540,29,1,1576.89
2098,1541,47,1,5529.08
2099,1542,47,1,5638.63
2100,1542,58,1,3042.38
2101,1542,51,1,2553.41
2102,1543,42,1,3164.45
2103,1544,14,1,1348.05
2104,1545,29,1,1474.1
2105,1546,44,1,1106.1
2106,1546,26,1,2366.38
2107,1546,10,1,522.36
2108,1547,40,1,2770.14
2109,1548,51,1,2416.8
2110,1549,58,1,2992.16
2111,1550,59,1,332.92
2112,1551,20,1,2088.27
2113,1552,40,1,2561.04
2114,1553,55,2,2380.6
2115,1554,3,1,4014.23
2116,1555,45,1,6195.99
2117,1556,2,2,2923.94
2118,1557,57,1,397.1
2119,1557,40,1,2517.26
2120,1557,10,2,497.89
2121,1558,46,1,4518.06
2122,1559,40,1,2753.37
2123,1560,18,1,2431.56
2124,1561,42,1,3059.73
2125,1562,49,1,929.02
2126,1563,60,1,231.25
2127,1563,2,1,2643.9
2128,1564,18,1,2332.24
2129,1565,46,2,4218.32
2130,1566,18,1,2118.57
2131,1567,56,1,486.99
2132,1567,52,1,4112.24
2133,1568,37,1,1841.16
2134,1569,22,1,1684.31
2135,1569,10,2,536.33
2136,1570,7,1,3806.58
2137,1570,9,1,803.0
2138,1571,1,1,6409.95
2139,1571,14,1,1286.86
2140,1571,21,1,3232.45
2141,1572,12,1,5631.63
2142,1573,33,1,1146.43
2143,1574,13,1,6586.97
2144,1575,15,1,311.27
2145,1576,19,1,1224.26
2146,1577,57,1,434.39
2147,1578,23,1,804.0
2148,1579,58,1,3161.34
2149,1580,59,1,364.49
2150,1581,47,1,5791.38
2151,1582,49,1,905.63
2152,1583,45,1,5633.05
2153,1584,26,1,2326.27
2154,1584,29,1,1505.63
2155,1585,51,2,2516.96
2156,1585,41,1,452.64
2157,1586,10,1,537.16
2158,1586,7,1,3463.38
2159,1587,11,2,292.44
2160,1588,47,1,5503.0
2161,1589,7,1,3492.46
2162,1590,32,1,2517.1
2163,1591,20,1,2287.65
2164,1592,47,1,5396.49
2165,1593,2,1,2704.46
2166,1594,58,1,2971.38
2167,1594,31,1,249.2
2168,1595,9,1,902.21
2169,1596,16,1,425.5
2170,1597,57,1,380.0
2171,1598,39,2,318.68
2172,1599,13,1,6676.74
2173,1600,16,1,388.65
2174,1601,51,1,2499.44
2175,1602,52,2,4459.36
2176,1603,48,1,713.7
2177,1603,33,1,1199.14
2178,1604,17,1,697.57
2179,1605,24,1,2338.73
2180,1606,39,1,297.6
2181,1607,30,1,2288.26
2182,1607,21,1,3393.77
2183,1608,54,1,798.24
2184,1609,21,1,3226.42
2185,1610,3,1,4503.39
2186,1610,46,1,4465.44
2187,1611,46,1,4147.08
2188,1612,5,1,4939.14
2189,1613,10,1,533.51
2190,1614,56,1,468.43
2191,1614,42,1,3277.84
2192,1615,3,1,4068.79
2193,1616,25,1,2118.29
2194,1617,43,1,1804.92
2195,1618,15,1,332.5
2196,1619,58,1,3214.5
2197,1620,40,1,2509.79
2198,1621,39,1,288.93
2199,1622,2,2,2703.81
2200,1623,8,1,795.87
2201,1624,37,1,1823.36
2202,1625,20,1,2177.06
2203,1626,17,1,698.98
2204,1626,1,1,6194.18
2205,1627,47,2,5357.55
2206,1627,39,2,311.91
2207,1628,43,1,1843.26
2208,1628,40,1,2440.21
2209,1629,18,1,2413.49
2210,1630,4,1,3856.46
2211,1631,27,1,971.83
2212,1632,30,1,2523.23
2213,1633,44,1,1144.76
2214,1633,60,1,226.09
2215,1634,38,1,2340.37
2216,1634,2,1,2811.76
2217,1635,44,1,1074.77
2218,1636,1,1,6553.23
2219,1637,47,1,5486.09
2220,1637,2,2,2798.49
2221,1638,42,1,2964.25
2222,1638,55,2,2219.11
2223,1639,4,1,3807.08
2224,1639,24,1,2335.59
2225,1640,36,1,6358.57
2226,1641,24,1,2339.65
2227,1642,32,1,2469.78
2228,1642,28,1,1199.52
2229,1643,29,1,1652.71
2230,1644,56,1,522.45
2231,1645,55,1,2344.42
2232,1645,53,1,1445.94
2233,1646,33,1,1249.06
2234,1646,37,2,1625.3
2235,1647,51,1,2524.2
2236,1648,26,1,2347.69
2237,1649,49,1,975.25
2238,1650,49,1,863.65
2239,1651,5,1,5093.18
2240,1652,41,1,448.76
2241,1653,12,1,5943.67
2242,1654,23,1,775.92
2243,1655,20,1,2200.19
2244,1656,32,1,2581.25
2245,1657,52,1,4283.5
2246,1658,23,1,809.41
2247,1659,58,1,2865.13
2248,1660,41,1,509.54
2249,1660,48,1,656.96
2250,1661,46,1,4559.21
2251,1662,56,1,499.44
2252,1663,18,1,2332.34
2253,1664,8,1,882.36
2254,1665,39,1,292.4
2255,1666,16,1,375.06
2256,1667,20,1,2116.05
2257,1668,59,1,322.41
2258,1668,9,2,873.05
2259,1669,45,1,5701.4
2260,1670,31,1,221.54
2261,1671,57,1,433.18
2262,1672,57,1,382.61
2263,1672,6,1,4679.17
2264,1673,17,2,728.33
2265,1674,3,1,4077.46
2266,1675,4,1,3942.54
2267,1676,20,1,2354.85
2268,1677,43,1,1740.42
2269,1678,35,1,3101.31
2270,1679,49,1,846.86
2271,1680,27,1,999.01
2272,1681,28,1,1190.94
2273,1682,24,1,2311.9
2274,1682,56,1,465.73
2275,1683,27,1,970.72
2276,1684,50,1,3019.81
2277,1685,50,1,3054.86
2278,1685,24,1,2270.89
2279,1686,54,1,776.25
2280,1687,25,1,2118.74
2281,1688,39,1,307.62
2282,1689,22,1,1601.59
2283,1690,56,1,470.54
2284,1690,21,1,3379.48
2285,1690,16,1,410.05
2286,1691,27,1,917.04
2287,1692,51,1,2446.26
2288,1693,35,1,2963.04
2289,1694,47,1,5822.22
2290,1695,12,1,5995.56
2291,1695,24,1,2259.4
2292,1696,17,1,742.74
2293,1697,5,2,4708.23
2294,1698,53,1,1336.27
2295,1699,32,1,2440.02
2296,1700,24,2,2445.52
2297,1701,35,1,2834.4
2298,1702,43,1,1765.09
2299,1703,16,1,389.1
2300,1704,54,1,740.74
2301,1705,53,1,1358.87
2302,1706,18,1,2371.49
2303,1706,16,1,427.5
2304,1707,15,1,317.18
2305,1708,55,1,2202.34
2306,1708,7,1,3941.69
2307,1709,55,1,2281.08
2308,1709,35,1,3058.97
2309,1710,22,1,1549.94
2310,1710,40,1,2552.34
2311,1711,54,1,795.68
2312,1712,18,1,2176.19
2313,1713,2,1,2804.89
2314,1714,2,1,2680.04
2315,1714,25,1,1887.69
2316,1715,15,1,316.66
2317,1716,38,1,2322.92
2318,1717,4,1,4094.25
2319,1718,17,2,683.51
2320,1719,18,1,2392.89
2321,1719,27,1,921.87
2322,1720,42,1,3326.67
2323,1721,28,1,1358.85
2324,1722,7,1,3608.83
2325,1723,24,1,2432.16
2326,1724,11,1,313.91
2327,1725,9,1,798.79
2328,1726,37,1,1836.2
2329,1726,30,1,2248.35
2330,1727,5,1,5312.21
2331,1727,19,1,1272.0
2332,1728,26,1,2479.29
2333,1729,46,1,4547.89
2334,1730,55,1,2241.31
2335,1731,20,1,2093.07
2336,1732,32,1,2293.3
2337,1733,56,1,493.1
2338,1734,10,1,490.19
2339,1735,30,1,2319.87
2340,1736,10,2,561.94
2341,1737,25,1,2159.39
2342,1738,36,2,6296.68
2343,1738,56,1,512.31
2344,1739,1,1,6967.08
2345,1740,14,1,1410.37
2346,1741,23,1,771.28
2347,1742,29,1,1653.88
2348,1743,48,1,680.69
2349,1744,29,1,1647.26
2350,1745,40,1,2550.73
2351,1746,13,1,6310.13
2352,1746,52,1,4580.19
2353,1746,36,2,6385.22
2354,1747,3,1,4099.22
2355,1748,60,1,232.94
2356,1748,43,1,1736.34
2357,1748,40,1,2688.2
2358,1749,58,1,3207.6
2359,1750,54,1,797.78
2360,1751,15,1,344.23
2361,1751,18,1,2203.84
2362,1752,38,1,2202.43
2363,1753,51,2,2478.0
2364,1754,33,1,1214.51
2365,1755,11,2,307.27
2366,1756,4,1,3897.38
2367,1756,10,2,522.6
2368,1756,22,1,1700.84
2369,1757,26,1,2371.19
2370,1758,22,1,1510.01
2371,1758,25,1,2148.78
2372,1759,28,1,1279.57
2373,1760,31,1,226.83
2374,1761,23,1,776.44
2375,1761,11,1,319.78
2376,1762,1,1,6797.02
2377,1763,18,1,2296.2
2378,1764,5,1,4916.23
2379,1765,32,1,2444.16
2380,1766,45,1,5739.25
2381,1767,26,2,2309.84
2382,1767,51,1,2783.08
2383,1768,10,1,491.85
2384,1769,10,1,547.74
2385,1770,31,1,236.3
2386,1771,38,1,2203.2
2387,1772,13,1,6238.07
2388,1773,43,1,1872.61
2389,1774,46,1,4271.68
2390,1775,56,2,507.52
2391,1776,10,1,492.28
2392,1776,33,2,1260.49
2393,1776,59,1,326.95
2394,1777,22,1,1667.16
2395,1778,33,1,1183.72
2396,1778,44,1,1122.16
2397,1779,38,1,2311.54
2398,1779,28,1,1334.18
2399,1780,19,1,1287.36
2400,1781,41,1,512.69
2401,1782,15,1,349.69
2402,1783,55,1,2082.34
2403,1783,58,1,3097.07
2404,1784,53,1,1372.92
2405,1785,18,1,2275.97
2406,1785,27,1,878.74
2407,1786,50,1,3280.87
2408,1786,38,1,2172.05
2409,1787,25,1,2057.08
2410,1788,6,1,4507.08
2411,1789,47,1,5298.98
2412,1789,43,1,1681.91
2413,1789,28,1,1222.71
2414,1790,35,1,3025.73
2415,1791,1,1,6928.7
2416,1791,50,2,3377.4
2417,1792,33,1,1291.43
2418,1793,18,1,2363.11
2419,1794,35,1,3140.31
2420,1794,59,1,364.46
2421,1795,22,1,1510.29
2422,1796,41,1,467.51
2423,1796,25,1,2129.8
2424,1796,52,1,4369.83
2425,1797,50,1,3273.97
2426,1798,50,1,3228.25
2427,1798,25,1,1982.29
2428,1798,58,1,2844.02
2429,1799,60,1,222.46
2430,1799,48,2,708.8
2431,1799,56,1,483.6
2432,1800,38,1,2144.9
2433,1800,36,1,6538.55
2434,1801,21,1,3047.34
2435,1801,28,1,1240.32
2436,1802,45,1,5549.16
2437,1802,10,1,511.72
2438,1802,5,1,5306.33
2439,1803,2,1,2928.53
2440,1804,39,1,304.78
2441,1804,8,1,802.92
2442,1804,22,1,1549.02
2443,1805,4,1,3801.03
2444,1806,52,2,4504.29
2445,1806,56,1,500.58
2446,1807,49,1,967.27
2447,1807,57,1,400.23
2448,1808,38,1,2098.84
2449,1809,7,1,3606.08
2450,1810,12,1,5787.69
2451,1811,47,1,5679.98
2452,1812,44,1,1099.29
2453,1813,16,1,378.41
2454,1814,23,2,714.72
2455,1815,55,1,2375.74
2456,1816,8,1,843.8
2457,1817,42,2,3227.17
2458,1818,16,1,421.22
2459,1819,8,1,866.07
2460,1820,7,1,3650.45
2461,1821,24,1,2288.15
2462,1822,13,1,6742.1
2463,1823,43,1,1678.06
2464,1824,30,1,2242.33
2465,1825,27,1,892.48
2466,1826,31,1,249.16
2467,1826,38,1,2256.3
2468,1827,54,1,769.3
2469,1827,11,1,300.65
2470,1828,25,2,1949.89
2471,1829,47,1,5394.36
2472,1830,20,1,2308.99
2473,1831,52,2,4189.92
2474,1832,34,1,1085.72
2475,1832,34,2,941.66
2476,1833,37,1,1716.59
2477,1834,28,1,1231.98
2478,1834,38,1,2167.17
2479,1835,31,1,243.25
2480,1836,49,1,871.03
2481,1837,5,1,4643.01
2482,1838,27,1,954.5
2483,1839,46,1,4081.03
2484,1840,59,1,347.26
2485,1841,14,2,1296.11
2486,1842,39,1,301.89
2487,1843,35,1,2788.56
2488,1844,14,1,1445.48
2489,1845,37,1,1699.37
2490,1846,11,1,279.61
2491,1847,12,1,5939.02
2492,1848,13,1,6029.2
2493,1848,43,1,1733.62
2494,1849,24,1,2397.41
2495,1849,20,1,2339.23
2496,1850,25,1,1883.65
2497,1851,7,1,3502.78
2498,1851,5,1,4681.46
2499,1852,34,1,1053.08
2500,1853,22,1,1688.29
2501,1853,39,1,301.7
2502,1854,18,1,2199.51
2503,1854,60,1,235.06
2504,1855,35,1,2923.23
2505,1856,4,1,3772.7
2506,1857,38,1,2346.49
2507,1857,4,1,3947.24
2508,1858,33,1,1309.05
2509,1858,5,1,4748.22
2510,1859,22,1,1605.55
2511,1860,9,1,881.15
2512,1860,41,1,448.23
2513,1861,6,1,4798.33
2514,1862,2,1,2530.8
2515,1862,2,1,2842.14
2516,1863,48,1,705.74
2517,1864,7,1,3706.65
2518,1864,42,1,3124.83
2519,1864,48,1,722.39
2520,1865,51,1,2755.06
2521,1866,53,1,1308.77
2522,1867,50,1,3020.58
2523,1868,21,1,3112.43
2524,1868,28,1,1274.58
2525,1869,25,1,1989.54
2526,1869,24,1,2432.41
2527,1870,27,1,898.16
2528,1871,20,1,2334.72
2529,1872,41,1,476.23
2530,1872,16,1,400.32
2531,1873,2,1,2840.91
2532,1873,55,1,2387.84
2533,1874,8,1,904.36
2534,1875,48,1,622.5
2535,1875,17,1,782.78
2536,1876,34,1,971.54
2537,1876,13,1,6418.22
2538,1876,18,1,2173.91
2539,1877,47,1,5225.05
2540,1878,11,1,279.32
2541,1879,55,1,2251.17
2542,1879,20,1,2382.36
2543,1880,41,1,470.35
2544,1881,3,1,4047.59
2545,1881,47,1,5652.54
2546,1882,59,1,354.73
2547,1882,31,1,234.16
2548,1882,18,1,2390.13
2549,1883,15,1,339.98
2550,1884,18,2,2205.02
2551,1885,45,1,5621.55
2552,1886,14,1,1471.17
2553,1887,17,1,740.62
2554,1887,8,1,842.38
2555,1888,39,1,298.09
2556,1889,16,1,411.76
2557,1889,13,1,6383.08
2558,1889,42,1,3101.03
2559,1890,6,1,4926.79
2560,1891,25,2,1911.14
2561,1892,58,1,2828.21
2562,1892,14,2,1450.72
2563,1893,8,1,862.8
2564,1893,34,1,1086.12
2565,1894,17,1,756.6
2566,1894,39,1,282.62
2567,1895,14,1,1359.56
2568,1896,39,1,280.37
2569,1897,35,1,2845.18
2570,1898,9,1,875.15
2571,1899,39,1,304.89
2572,1899,16,1,402.89
2573,1899,27,1,887.57
2574,1900,9,1,844.47
2575,1900,48,1,626.42
2576,1901,60,1,223.26
2577,1902,48,1,635.33
2578,1903,4,1,3948.63
2579,1903,25,1,2006.0
2580,1904,5,1,4808.23
2581,1905,22,1,1558.21
2582,1906,32,1,2451.52
2583,1907,14,1,1485.51
2584,1908,20,1,2360.31
2585,1909,16,1,404.49
2586,1910,3,1,4064.19
2587,1911,24,1,2333.88
2588,1912,37,1,1781.44
2589,1913,46,2,4652.81
2590,1913,38,1,2379.66
2591,1913,39,1,309.7
2592,1914,25,1,2153.91
2593,1915,47,1,5652.68
2594,1916,35,1,3067.32
2595,1917,7,1,3623.43
2596,1918,13,1,6836.02
2597,1918,7,1,3560.42
2598,1918,53,1,1324.76
2599,1919,4,1,3880.54
2600,1920,30,2,2462.67
2601,1921,20,2,2245.76
2602,1921,15,1,329.33
2603,1922,16,1,430.82
2604,1923,53,1,1486.1
2605,1924,10,1,562.36
2606,1925,51,1,2449.43
2607,1925,23,1,762.28
2608,1926,37,1,1726.61
2609,1927,31,1,250.01
2610,1928,34,1,990.33
2611,1929,18,1,2228.4
2612,1930,18,1,2307.58
2613,1930,2,1,2866.15
2614,1931,33,1,1228.11
2615,1932,49,1,891.41
2616,1933,53,1,1483.67
2617,1934,42,1,3079.57
2618,1935,30,1,2333.05
2619,1936,29,1,1625.39
2620,1937,18,1,2095.41
2621,1938,46,1,4617.93
2622,1939,9,1,854.4
2623,1940,47,1,5609.9
2624,1940,25,2,2170.69
2625,1941,50,1,3113.51
2626,1942,13,1,6093.9
2627,1943,23,1,782.13
2628,1943,23,1,805.53
2629,1943,30,1,2382.9
2630,1944,11,1,309.82
2631,1944,11,1,278.38
2632,1945,43,1,1698.21
2633,1946,13,1,6113.38
2634,1947,4,1,4073.22
2635,1948,19,2,1281.75
2636,1948,7,1,3702.15
2637,1949,54,1,724.73
2638,1950,51,1,2589.85
2639,1951,6,1,4898.34
2640,1952,13,2,6155.5
2641,1953,54,1,771.02
2642,1954,53,1,1326.59
2643,1955,35,1,3021.2
2644,1956,48,1,624.36
2645,1956,38,1,2287.82
2646,1957,31,1,246.02
2647,1958,52,1,4124.33
2648,1959,6,1,4742.19
2649,1960,6,1,4979.51
2650,1961,29,1,1697.58
2651,1962,42,1,3320.29
2652,1963,30,2,2459.46
2653,1964,16,1,401.56
2654,1965,11,1,284.25
2655,1966,47,1,5274.94
2656,1967,33,1,1330.19
2657,1968,40,1,2602.0
2658,1968,42,1,2983.82
2659,1969,49,1,964.78
2660,1969,29,2,1490.7
2661,1969,16,1,430.61
2662,1970,43,2,1663.0
2663,1970,29,1,1535.54
2664,1971,30,1,2364.77
2665,1972,59,1,339.3
2666,1973,37,2,1677.3
2667,1974,34,1,941.23
2668,1975,45,1,5558.95
2669,1976,40,1,2529.95
2670,1977,58,1,3079.28
2671,1978,60,1,227.74
2672,1979,40,1,2514.88
2673,1979,41,1,511.7
2674,1980,54,1,815.57
2675,1980,13,1,6435.78
2676,1981,17,1,683.55
2677,1982,60,1,226.33
2678,1983,26,1,2499.91
2679,1984,44,1,1073.52
2680,1985,24,1,2179.82
2681,1986,36,1,6148.2
2682,1986,49,1,905.44
2683,1986,53,1,1332.99
2684,1987,58,1,3065.41
2685,1987,60,1,238.52
2686,1988,54,1,796.37
2687,1989,14,1,1360.15
2688,1989,19,1,1270.61
2689,1990,24,1,2394.6
2690,1990,27,1,945.86
2691,1991,55,1,2178.41
2692,1992,56,1,497.05
2693,1993,12,1,5620.68
2694,1993,8,1,882.07
2695,1994,49,1,904.08
2696,1994,9,1,807.6
2697,1995,57,1,382.57
2698,1996,56,1,506.75
2699,1996,51,1,2691.31
2700,1996,18,1,2193.56
2701,1997,48,1,714.57
2702,1998,24,1,2458.72
2703,1999,9,1,816.61
2704,2000,22,2,1477.2
2705,2001,20,1,2181.02
2706,2002,9,1,860.4
2707,2002,53,1,1301.92
2708,2002,21,1,2961.09
2709,2003,41,1,472.98
2710,2004,34,1,1023.45
2711,2005,32,1,2576.1
2712,2006,29,1,1644.3
2713,2007,55,1,2246.69
2714,2008,5,1,4964.53
2715,2009,48,1,635.84
2716,2009,9,1,803.09
2717,2010,4,1,3861.97
2718,2011,11,1,287.82
2719,2012,26,1,2346.09
2720,2012,30,1,2249.0
2721,2013,24,1,2373.86
2722,2014,3,1,4138.43
2723,2015,30,1,2323.81
2724,2016,56,1,462.51
2725,2017,44,1,1047.4
2726,2018,38,2,2435.35
2727,2019,37,1,1870.44
2728,2020,28,1,1340.03
2729,2021,36,1,5972.73
2730,2022,51,1,2620.91
2731,2022,14,2,1344.34
2732,2022,18,1,2235.09
2733,2023,15,1,311.23
2734,2023,16,1,433.53
2735,2024,50,1,3230.11
2736,2024,8,1,814.15
2737,2025,29,1,1485.37
2738,2026,34,1,1083.97
2739,2027,9,1,852.23
2740,2027,59,1,343.64
2741,2028,9,1,879.9
2742,2028,51,1,2680.09
2743,2028,13,1,6069.15
2744,2029,44,1,1160.28
2745,2030,14,1,1423.7
2746,2031,41,2,481.03
2747,2032,13,2,5915.85
2748,2032,16,1,432.32
2749,2033,30,1,2208.76
2750,2034,60,1,239.74
2751,2035,47,1,5877.84
2752,2035,43,1,1619.26
2753,2036,13,1,5954.54
2754,2036,59,1,316.55
2755,2037,6,1,4706.43
2756,2038,8,1,817.68
2757,2038,44,2,1166.88
2758,2039,8,1,870.19
2759,2040,9,1,895.45
2760,2041,22,2,1633.21
2761,2042,40,1,2695.73
2762,2043,14,1,1390.27
2763,2044,50,1,3241.48
2764,2044,51,1,2503.14
2765,2045,41,2,480.28
2766,2046,10,1,537.44
2767,2046,2,1,2869.28
2768,2046,45,2,6071.06
2769,2047,52,1,4523.95
2770,2047,52,1,4650.5
2771,2048,38,1,2271.02
2772,2048,7,1,3585.69
2773,2049,36,1,6150.4
2774,2049,20,1,2314.52
2775,2049,55,2,2078.32
2776,2050,60,1,211.34
2777,2050,40,1,2462.06
2778,2050,32,1,2322.61
2779,2051,6,1,4580.04
2780,2051,2,1,2689.88
2781,2052,22,2,1549.29
2782,2052,11,1,316.76
2783,2053,19,1,1187.66
2784,2053,2,1,2775.37
2785,2054,29,1,1558.46
2786,2054,20,1,2266.72
2787,2055,19,1,1264.99
2788,2056,54,1,808.89
2789,2057,8,1,895.4
2790,2058,51,1,2555.15
2791,2058,29,1,1565.82
2792,2059,35,1,2718.97
2793,2060,38,1,2108.1
2794,2061,33,1,1153.33
2795,2062,6,1,4962.86
2796,2063,32,1,2330.86
2797,2063,12,1,5322.59
2798,2063,2,1,2753.98
2799,2064,28,1,1321.11
2800,2065,22,1,1519.76
2801,2066,52,1,4642.95
2802,2067,53,1,1308.98
2803,2068,55,1,2232.79
2804,2069,22,1,1624.66
2805,2070,32,1,2466.38
2806,2071,38,1,2179.92
2807,2072,45,1,6080.85
2808,2073,46,1,4034.51
2809,2074,52,1,4421.65
2810,2075,51,2,2632.27
2811,2075,41,1,458.11
2812,2076,27,1,932.18
2813,2077,7,1,3539.4
2814,2078,15,1,345.04
2815,2079,33,1,1273.05
2816,2080,29,1,1665.75
2817,2080,53,1,1471.23
2818,2080,28,2,1349.63
2819,2081,30,1,2483.07
2820,2082,11,1,309.02
2821,2083,55,2,2389.99
2822,2084,40,1,2625.72
2823,2084,57,1,435.95
2824,2085,2,1,2823.54
2825,2085,41,1,484.9
2826,2085,43,1,1749.41
2827,2086,20,1,2236.67
2828,2086,8,1,849.83
2829,2087,37,2,1890.26
2830,2087,24,1,2328.87
2831,2087,12,1,5276.89
2832,2088,43,1,1637.99
2833,2089,26,1,2192.35
2834,2090,44,1,1148.87
2835,2090,11,1,306.19
2836,2091,38,1,2427.18
2837,2091,55,1,2233.52
2838,2092,8,1,824.45
2839,2093,32,1,2552.6
2840,2094,45,1,5810.67
2841,2094,47,1,5399.91
2842,2095,43,1,1785.15
2843,2095,41,1,444.97
2844,2096,25,1,2001.58
2845,2096,17,1,779.79
2846,2097,29,1,1471.11
2847,2098,23,1,766.42
2848,2098,41,1,471.58
2849,2098,9,2,777.2
2850,2099,45,1,5765.09
2851,2100,10,1,569.56
2852,2101,40,1,2730.19
2853,2102,58,1,3180.44
2854,2103,53,1,1312.03
2855,2104,31,1,246.74
2856,2105,17,1,710.72
2857,2106,59,1,325.02
2858,2106,18,1,2350.92
2859,2107,42,1,2958.09
2860,2108,26,1,2463.58
2861,2109,5,1,5152.11
2862,2109,17,1,741.45
2863,2109,35,1,2998.12
2864,2110,36,1,5974.27
2865,2111,7,1,3907.15
2866,2111,40,1,2471.15
2867,2112,35,1,2992.21
2868,2113,29,1,1544.52
2869,2114,21,1,3093.32
2870,2114,21,1,3319.36
2871,2115,12,1,5274.17
2872,2116,57,1,417.35
2873,2116,5,1,4925.46
2874,2116,47,1,5132.75
2875,2117,14,1,1365.83
2876,2117,46,1,4421.51
2877,2118,25,1,2033.49
2878,2119,9,2,815.85
2879,2120,25,1,2095.23
2880,2120,58,1,3172.85
2881,2120,28,1,1267.49
2882,2121,53,1,1445.56
2883,2122,22,1,1602.76
2884,2122,29,1,1659.76
2885,2123,39,1,278.43
2886,2124,51,1,2442.88
2887,2124,50,1,3190.65
2888,2125,39,2,293.12
2889,2126,55,1,2133.39
2890,2127,28,1,1372.53
2891,2127,43,1,1740.2
2892,2128,7,1,3499.46
2893,2129,33,1,1300.84
2894,2129,52,1,4372.95
2895,2129,4,1,3637.28
2896,2130,26,1,2332.6
2897,2131,37,2,1785.41
2898,2132,52,1,4209.31
2899,2133,41,1,501.42
2900,2133,47,1,5174.27
2901,2134,57,1,403.88
2902,2134,23,1,779.98
2903,2135,53,1,1412.58
2904,2136,43,1,1762.65
2905,2137,49,1,974.13
2906,2138,42,1,3122.81
2907,2139,57,1,378.82
2908,2140,19,1,1332.84
2909,2140,48,1,697.76
2910,2140,40,2,2690.4
2911,2141,14,1,1327.89
2912,2142,2,1,2597.3
2913,2143,58,1,3047.72
2914,2143,42,1,3208.87
2915,2144,53,1,1286.16
2916,2144,41,1,455.95
2917,2144,51,1,2780.8
2918,2145,58,1,2932.26
2919,2146,45,1,6018.71
2920,2146,33,1,1158.42
2921,2146,29,1,1584.3
2922,2147,18,1,2178.05
2923,2147,24,1,2265.19
2924,2147,53,1,1390.48
2925,2148,14,1,1372.02
2926,2149,59,1,358.48
2927,2150,30,1,2534.24
2928,2151,40,1,2624.26
2929,2152,57,1,421.69
2930,2153,54,1,769.6
2931,2153,29,1,1634.92
2932,2154,39,2,302.05
2933,2154,46,1,4158.8
2934,2155,29,1,1508.09
2935,2156,42,1,3266.07
2936,2156,26,1,2490.51
2937,2156,57,2,409.36
2938,2157,37,1,1775.0
2939,2158,12,1,5423.41
2940,2159,28,1,1257.26
2941,2160,56,1,490.68
2942,2161,6,1,4855.36
2943,2162,47,1,5279.54
2944,2163,38,1,2275.84
2945,2163,31,1,230.46
2946,2163,50,1,3408.11
2947,2164,38,1,2208.04
2948,2164,7,1,3474.02
2949,2165,59,1,325.9
2950,2165,53,1,1336.66
2951,2166,22,1,1475.77
2952,2166,28,1,1267.79
2953,2167,58,1,3128.96
2954,2168,54,2,818.59
2955,2169,7,1,3683.53
2956,2170,34,1,1037.62
2957,2171,13,1,6188.05
2958,2172,11,1,296.38
2959,2173,36,1,6338.42
2960,2174,42,1,3180.62
2961,2175,12,1,5539.19
2962,2176,39,1,288.03
2963,2177,23,2,751.8
2964,2177,34,1,1031.68
2965,2178,36,1,6663.83
2966,2178,58,2,3093.34
2967,2178,5,1,5160.9
2968,2179,32,1,2388.83
2969,2180,39,1,285.63
2970,2181,10,1,511.69
2971,2182,12,1,5364.82
2972,2183,4,1,4124.81
2973,2184,9,1,790.79
2974,2185,3,1,4134.19
2975,2185,9,1,777.53
2976,2186,1,1,6686.29
2977,2187,60,1,234.04
2978,2188,9,1,813.23
2979,2189,21,1,3360.26
2980,2190,42,1,3406.23
2981,2191,16,2,380.33
2982,2191,5,2,4860.8
2983,2192,51,1,2530.79
2984,2193,37,1,1724.85
2985,2194,53,1,1417.13
2986,2194,28,1,1198.42
2987,2195,51,1,2566.32
2988,2195,9,1,803.01
2989,2196,1,1,5983.12
2990,2197,33,1,1254.78
2991,2198,42,1,3011.69
2992,2199,56,1,513.08
2993,2200,8,1,844.84
2994,2201,31,1,227.73
2995,2201,35,1,2750.4
2996,2201,47,1,5735.26
2997,2202,43,1,1776.98
2998,2202,12,1,5282.99
2999,2203,29,1,1530.92
3000,2203,53,1,1328.79
3001,2204,18,1,2430.51
3002,2205,15,2,353.06
3003,2206,20,1,2384.72
3004,2207,41,1,512.98
3005,2207,59,1,323.56
3006,2208,18,1,2334.97
3007,2209,26,1,2216.8
3008,2210,60,1,221.09
3009,2211,47,2,5103.7
3010,2212,7,1,3720.3
3011,2212,25,2,1910.97
3012,2212,2,1,2576.62
3013,2213,45,1,5477.22
3014,2214,21,2,3326.18
